Time (s),Channel 7,Channel 5,Channel 6,Channel 8,Channel 25,Channel 23,Channel 24,Channel 26,Channel 27,Channel 1,Channel 2,Channel 14,Channel 16,Channel 17
8.8500000000e+001,2.2374987552e+001,4.3873981936e+000,1.0173294792e+001,4.6845956293e+000,1.1228351150e+001,1.3219834621e+001,2.2436330108e+001,6.1051111964e+000,1.2018957708e+001,7.0634205498e+000,1.0033437048e+001,9.2084475451e+000,6.3945097900e+000,2.1106593634e+001
8.9000000000e+001,3.3519335610e+001,3.1722426305e+000,1.2757938183e+001,6.7162395213e+000,6.7577337533e+000,1.1890791064e+001,2.7603619557e+001,5.8155219526e+000,9.9605616132e+000,9.7208303599e+000,9.1438956222e+000,8.7073270869e+000,9.5114902600e-001,2.3967856497e+001
8.9500000000e+001,2.4199411452e+001,4.0894188891e+000,1.6082081546e+001,5.4243399668e+000,8.4530356535e+000,9.5821019719e+000,2.4108194127e+001,4.3462048243e+000,7.5745371461e+000,9.6289516345e+000,7.0680669091e+000,4.3886426472e+000,8.3593617412e-001,2.4846881707e+001
9.0000000000e+001,2.2070429328e+001,2.9245337981e+000,1.2528991978e+001,4.8196365122e+000,1.3190406652e+001,9.8217567618e+000,3.1460636416e+001,3.1408369771e+000,5.0040948112e+000,1.0811505463e+001,8.0836212219e+000,9.2460753614e+000,6.7587188356e-001,3.0482916871e+001
9.0500000000e+001,1.9005481986e+001,6.3151723367e+000,1.2995437162e+001,5.8175277100e+000,1.2606230416e+001,9.2710279877e+000,3.0188612554e+001,6.6902579102e+000,9.0632041759e+000,1.4157084704e+001,8.9571324584e+000,1.1776187736e+001,6.1161729296e-001,2.5585080111e+001
9.1000000000e+001,2.5866643076e+001,5.6662537770e+000,1.4548335716e+001,5.2461362585e+000,1.1644947722e+001,1.2645965313e+001,3.4250303698e+001,7.7129568357e+000,8.6106407241e+000,1.5282896558e+001,1.0270864387e+001,1.4896254998e+001,5.1204151144e-001,1.3592116505e+001
9.1500000000e+001,2.5796192823e+001,6.1554801715e+000,9.1784330372e+000,3.5884811725e+000,2.0492285301e+001,1.4196210062e+001,2.9984634907e+001,5.8579678612e+000,9.7161391131e+000,2.3595787804e+001,1.0581479664e+001,1.3265569353e+001,4.5805784114e-001,1.4709409617e+001
9.2000000000e+001,3.4775485046e+001,6.1568311398e+000,1.3784425440e+001,8.6914380135e+000,1.7109437854e+001,1.8433029068e+001,2.7672331384e+001,1.0081110619e+001,1.1709846126e+001,1.4415354209e+001,1.0057613213e+001,1.0436758307e+001,4.5687798554e-001,2.9840908072e+001
9.2500000000e+001,3.1214549286e+001,4.9276540146e+000,1.1739869510e+001,5.8410113251e+000,1.7844822584e+001,1.1723132808e+001,2.3398254528e+001,8.8709098365e+000,1.7046686470e+001,1.6819704481e+001,7.4984449665e+000,7.1432350081e+000,4.2147205582e-001,1.9804855872e+001
9.3000000000e+001,2.0585956016e+001,5.2463199519e+000,1.0343582302e+001,5.6667167047e+000,1.3431775915e+001,1.5461297328e+001,2.8475513122e+001,5.3493956865e+000,7.3995123692e+000,6.1449291208e+000,4.8867989466e+000,8.8238475349e+000,6.2954159105e-001,2.4839971051e+001
9.3500000000e+001,3.5787929381e+001,6.4880802741e+000,1.3072971012e+001,8.3240823800e+000,1.9725788938e+001,1.5836210361e+001,4.2960067033e+001,1.0011067870e+001,9.8820624601e+000,1.3267010638e+001,1.2994027876e+001,9.3262288999e+000,4.3702502316e-001,2.1365106122e+001
9.4000000000e+001,3.9601605581e+001,7.3593437921e+000,1.5616336704e+001,1.2272125322e+001,2.0777137673e+001,1.9624492533e+001,3.5212998056e+001,1.2647774442e+001,1.4591558320e+001,1.4127753481e+001,1.1176540087e+001,8.4427618792e+000,5.7972188218e-001,2.8507289699e+001
9.4500000000e+001,6.8948982609e+001,6.3242172024e+000,1.9267381021e+001,1.0611006983e+001,2.8307979833e+001,1.8628253588e+001,7.6469598687e+001,1.1248985700e+001,2.2092274568e+001,1.2745800780e+001,6.1703372963e+000,7.2119292321e+000,5.0608119703e-001,3.5557955514e+001
9.5000000000e+001,5.4901598064e+001,3.5814138354e+000,1.6965414163e+001,1.1903988591e+001,2.4374128486e+001,2.2367946824e+001,6.7870300028e+001,1.2249375832e+001,1.4922851944e+001,2.1034152450e+001,5.5500172433e+000,1.2434331127e+001,4.5348074342e-001,3.5782283116e+001
9.5500000000e+001,3.5579161141e+001,4.6782782940e+000,1.3902508469e+001,6.5282648348e+000,3.1015101967e+001,2.4917551392e+001,5.2770869226e+001,1.2170247625e+001,1.9491839871e+001,2.0156718356e+001,5.6885888777e+000,1.0930960893e+001,6.4196722073e-001,3.7795434448e+001
9.6000000000e+001,3.6363347064e+001,5.2756659159e+000,1.9063597122e+001,5.3325071801e+000,3.0586986227e+001,1.3128419791e+001,5.7554551398e+001,1.0123894490e+001,2.4778898021e+001,1.7782831228e+001,1.6213874830e+001,1.4595581317e+001,7.7952534058e-001,3.4799169626e+001
9.6500000000e+001,3.1996369059e+001,6.2736542786e+000,1.8397134375e+001,6.5802974878e+000,3.7064817614e+001,2.0210954228e+001,4.4302230713e+001,1.2123670576e+001,2.2355315539e+001,1.8062345690e+001,1.8856317593e+001,1.5239212791e+001,5.8429334782e-001,3.5457145114e+001
9.7000000000e+001,3.6875724312e+001,6.9328515715e+000,2.1246783470e+001,5.8813544538e+000,3.7450853166e+001,1.5112687389e+001,4.7642337414e+001,1.4870659369e+001,2.8612346953e+001,3.0471040464e+001,2.4634205694e+001,1.8025064082e+001,6.1148861431e-001,2.5632475423e+001
9.7500000000e+001,2.8982718391e+001,4.6987319750e+000,1.3548206239e+001,4.9156444975e+000,2.0643276155e+001,1.6603131700e+001,4.0750355679e+001,7.0372593159e+000,1.6064301335e+001,1.5346852869e+001,1.2197743634e+001,1.1663734045e+001,1.9977802071e+003,2.5479682279e+001
9.8000000000e+001,4.0819195000e+001,5.8686233738e+000,1.4855658558e+001,7.3575491896e+000,3.4329258189e+001,2.2234470918e+001,3.3923734851e+001,1.6656284441e+001,2.7005118417e+001,2.3586414843e+001,1.5444168333e+001,1.6042964485e+001,1.5944353646e+003,3.7610293781e+001
9.8500000000e+001,4.2746852737e+001,6.6782099514e+000,1.4625423257e+001,6.9182862714e+000,2.7501588924e+001,1.7193981651e+001,4.4840711193e+001,1.0386604828e+001,2.5820097493e+001,1.9720064213e+001,1.8187822679e+001,1.3893206946e+001,2.1738651643e+004,3.3549115638e+001
9.9000000000e+001,2.3928855656e+001,4.0660553778e+000,1.1069198054e+001,5.0787642766e+000,2.6883626042e+001,1.9021303763e+001,4.2164426615e+001,9.4565904077e+000,1.7222176163e+001,1.8455333144e+001,1.2188571651e+001,1.3730615933e+001,1.2786795573e+004,3.6472108537e+001
9.9500000000e+001,3.0091623924e+001,3.3436878076e+000,1.2181627030e+001,5.6039047983e+000,1.2279141353e+001,1.2697698204e+001,3.4772126991e+001,6.4433027074e+000,1.0072102428e+001,8.5784975922e+000,5.3271850957e+000,9.3239677971e+000,1.6455944506e+004,3.9974286567e+001
1.0000000000e+002,2.6752838402e+001,3.9171320860e+000,1.0239731765e+001,6.1481285215e+000,1.3979551285e+001,8.4181484892e+000,2.6179579654e+001,7.3886297103e+000,9.9896529612e+000,9.1113534601e+000,7.7052307854e+000,7.7253311363e+000,2.7891838570e+002,2.5301812868e+001
1.0050000000e+002,3.0473744860e+001,5.1655334328e+000,7.2988678514e+000,8.8830731075e+000,1.6769289862e+001,1.7912992202e+001,2.2628682883e+001,1.0621746462e+001,2.0547394940e+001,1.6979214154e+001,1.0612143641e+001,8.0630897276e+000,1.0229053137e+001,4.2462841047e+001
1.0100000000e+002,2.3408213343e+001,4.4322905377e+000,1.0706912162e+001,4.7463953106e+000,9.7637813006e+000,1.4681794915e+001,3.8176009988e+001,6.6482660676e+000,9.1281132624e+000,1.1701892842e+001,8.4513245911e+000,1.3181992399e+001,5.5443509425e-001,7.1506732367e+001
1.0150000000e+002,2.9591679052e+001,2.7510434541e+000,1.2445760218e+001,5.4003393502e+000,1.5667630207e+001,1.8917472833e+001,3.3593586825e+001,6.6650106536e+000,1.5731358345e+001,9.5292693974e+000,5.8501542489e+000,8.6499915257e+000,4.4967324566e-001,8.3328142493e+001
1.0200000000e+002,2.3103296035e+001,5.2152363865e+000,1.0796916770e+001,5.3606598423e+000,1.7208705414e+001,1.4964044530e+001,4.0357069525e+001,6.7873801578e+000,1.0049909327e+001,8.2284343368e+000,6.1485323478e+000,7.7606694327e+000,3.8764472141e-001,3.6978737460e+001
1.0250000000e+002,2.7632019086e+001,4.2739729157e+000,1.5335285081e+001,8.9488533104e+000,1.3983750313e+001,1.6979708579e+001,2.7610602054e+001,9.1223082846e+000,1.6614238137e+001,1.3115145004e+001,9.1603581397e+000,1.5367574320e+001,4.5327738024e-001,2.6277705213e+001
1.0300000000e+002,2.8138590058e+001,4.6277882812e+000,8.2291550017e+000,5.9511699894e+000,1.6589886222e+001,9.7151242945e+000,2.7663750849e+001,5.9845149694e+000,1.3703962471e+001,6.1511654493e+000,6.4051194093e+000,8.3033387212e+000,5.0241738875e-001,1.6506630114e+001
1.0350000000e+002,3.2122686998e+001,2.5218162514e+000,1.0446634959e+001,5.5790707211e+000,8.7519347014e+000,9.5135580954e+000,2.5293735141e+001,5.5492562223e+000,7.6728372373e+000,6.4592903421e+000,4.9599479685e+000,1.1712365524e+001,6.2697224168e-001,2.7300451329e+001
1.0400000000e+002,3.0041643025e+001,5.1011753217e+000,1.0112622626e+001,5.0118548210e+000,1.2845284970e+001,8.2926052659e+000,2.3022916963e+001,5.3552736960e+000,1.0181139651e+001,9.0020665526e+000,7.7426916001e+000,6.5512385045e+000,6.4402866040e-001,1.8455345091e+001
1.0450000000e+002,2.7356807281e+001,3.8207502376e+000,1.1810536396e+001,5.2223714082e+000,1.6830316987e+001,1.8930656040e+001,3.4221558049e+001,7.3104242353e+000,1.6912560465e+001,1.1520293489e+001,8.8112163351e+000,5.7851459981e+000,8.1613447721e-001,3.4936485711e+001
1.0500000000e+002,3.3853107704e+001,5.9047409906e+000,1.0864457798e+001,6.5992114913e+000,1.2139805074e+001,1.2817140055e+001,4.4349901010e+001,6.7943369694e+000,1.0647975002e+001,9.1594396480e+000,6.2778244112e+000,1.1191975587e+001,7.3470695510e-001,2.8829863643e+001
1.0550000000e+002,2.0425104341e+001,6.6075394781e+000,9.3631159681e+000,6.0109647728e+000,1.6534552816e+001,1.8270891380e+001,2.5374051993e+001,6.1848618982e+000,1.2128864875e+001,1.5281530685e+001,1.2883821637e+001,9
