Time (s),Channel 7,Channel 5,Channel 6,Channel 8,Channel 25,Channel 23,Channel 24,Channel 26,Channel 27,Channel 1,Channel 2,Channel 14,Channel 16,Channel 17
4.6000000000e+001,7.6398322820e+000,1.7713042549e+000,3.0745058306e+000,3.7758537375e+000,2.5949953695e+000,6.3338938758e+000,1.0177656037e+001,2.1230702281e+000,1.1416310535e+001,5.2512766686e+000,2.5197263666e+000,4.3358126680e+000,6.1964997961e+001,1.6060354689e+001
4.6500000000e+001,1.0041681777e+001,1.7774030731e+000,4.8645918634e+000,4.7816744290e+000,5.0299675799e+000,6.1014940158e+000,1.1351566890e+001,3.5564178404e+000,6.1102060534e+000,7.4577085598e+000,2.6190591759e+000,3.7175204506e+000,9.8071091078e+002,1.5340862505e+001
4.7000000000e+001,1.3889018660e+001,1.9067384942e+000,4.3883499083e+000,3.8592266778e+000,3.2945589909e+000,6.2484587540e+000,1.1428184926e+001,3.1709606388e+000,8.8907998343e+000,5.8172865352e+000,2.4121791487e+000,3.5146410850e+000,6.3401947520e+002,2.3615433693e+001
4.7500000000e+001,8.7556863347e+000,2.3455214686e+000,2.9310203396e+000,3.0580089012e+000,7.5550864142e+000,5.4050026905e+000,1.2846391844e+001,2.5647514594e+000,6.6500799046e+000,9.2219623471e+000,4.8908305678e+000,9.1064516337e+000,5.4649891106e+002,1.0122931065e+001
4.8000000000e+001,3.7952895117e+000,2.1379441433e+000,3.3790095042e+000,2.0760137150e+000,4.6768648836e+000,4.8869843839e+000,7.0738802173e+000,3.6149159545e+000,5.6996770693e+000,4.3625002921e+000,2.8042074652e+000,6.4318889471e+000,5.8463764154e+001,1.6475446051e+001
4.8500000000e+001,7.8218520197e+000,3.1914555774e+000,4.9421472055e+000,3.1232286596e+000,6.1644951832e+000,5.6872313816e+000,1.3367375544e+001,2.0409127737e+000,1.8845027153e+001,7.5724390564e+000,3.5409404622e+000,4.8095736319e+000,1.3143862724e+003,7.9849474551e+000
4.9000000000e+001,3.6534252109e+000,2.7643357344e+000,2.6249511922e+000,2.0476215406e+000,3.5285547896e+000,7.4291994614e+000,8.9024708250e+000,2.5594933132e+000,1.3124460261e+001,4.4054360702e+000,2.0307457082e+000,4.1371283358e+000,8.2390737177e+002,1.6315732714e+001
4.9500000000e+001,4.2010466438e+000,3.4266940366e+000,4.4590987572e+000,3.4359832219e+000,6.0734182822e+000,9.6185544150e+000,1.4454016714e+001,2.1879803391e+000,2.3026967164e+001,5.2537685082e+000,2.7534047104e+000,2.5179621068e+000,1.1346590071e+003,1.4911215114e+001
5.0000000000e+001,9.1167961508e+000,3.6165919358e+000,3.3860992683e+000,2.1259834898e+000,4.4586520289e+000,1.2067294013e+001,8.2220481023e+000,2.6265625454e+000,1.6245210128e+001,4.6978808533e+000,2.9665563915e+000,2.9828765587e+000,1.8249960066e+002,2.3570574972e+001
5.0500000000e+001,7.2405478799e+000,1.5819685909e+000,6.3267833660e+000,2.4083677530e+000,2.2296279754e+000,1.5021091031e+001,6.1819740928e+000,2.2519799366e+000,1.2574778460e+001,5.6669461838e+000,4.6274932686e+000,1.9580289920e+000,4.2168726939e+001,2.4680424708e+001
5.1000000000e+001,1.1770625471e+001,2.2671659911e+000,4.0183918886e+000,1.7398722155e+000,2.7863396223e+000,1.0369140740e+001,8.7928752889e+000,2.3695051817e+000,1.9388651113e+001,5.0463737530e+000,4.3468319632e+000,2.8575481551e+000,4.7665138448e+002,2.1444273472e+001
5.1500000000e+001,8.6289753399e+000,2.1751741401e+000,5.5149917843e+000,2.1957062438e+000,2.0868107066e+000,1.9651558381e+001,8.8701383224e+000,1.5198451224e+000,5.6876903192e+000,5.5680646851e+000,4.6243103778e+000,2.9732030898e+000,1.3958740214e+003,3.0934147404e+001
5.2000000000e+001,1.4941251209e+001,2.7965901727e+000,7.6752731138e+000,3.2412311632e+000,3.4430145457e+000,2.3019992928e+001,1.2788846897e+001,2.7339644761e+000,9.1236311154e+000,3.6266642334e+000,4.8347631933e+000,3.6400422663e+000,1.3454783322e+003,2.9791940268e+001
5.2500000000e+001,7.3173682677e+000,2.3652707661e+000,4.7719922202e+000,1.9850835051e+000,5.5653092974e+000,1.2961632107e+001,1.0290698169e+001,3.9506847835e+000,6.2905097898e+000,2.8081099302e+000,3.4338550370e+000,2.6400866309e+000,5.6310530561e+003,1.7713367779e+001
5.3000000000e+001,6.1532216256e+000,3.4490761581e+000,4.5371804199e+000,1.6351718652e+000,4.7931881287e+000,1.2649916954e+001,1.0499859553e+001,2.6158130599e+000,5.7799019592e+000,2.9372812860e+000,3.5343650422e+000,5.0522981960e+000,2.7434868862e+003,1.7001806268e+001
5.3500000000e+001,7.6502533286e+000,1.5567432132e+000,3.2057566858e+000,1.8588211589e+000,4.0819445805e+000,1.2406646831e+001,5.9172092466e+000,2.8178445277e+000,4.2699700080e+000,2.1881665421e+000,2.6324675985e+000,1.9133401476e+000,8.1540624845e+003,2.2484281397e+001
5.4000000000e+001,8.9930084665e+000,3.5781676050e+000,3.7197064528e+000,2.0268095143e+000,2.9331066056e+000,5.8816117094e+000,1.3365239069e+001,2.2298426935e+000,3.4825473134e+000,4.8441064483e+000,5.9839671016e+000,4.5171854021e+000,3.0278390398e+003,1.1347218835e+001
5.4500000000e+001,5.5552895194e+000,2.4628744243e+000,2.4335440075e+000,2.5660279177e+000,1.9908829675e+000,1.1997543403e+001,1.1124974154e+001,3.0654276209e+000,6.1860150556e+000,5.0118321057e+000,3.9546159264e+000,1.8596427922e+000,5.6314072438e+003,2.0094930326e+001
5.5000000000e+001,1.3587050212e+001,1.8137876653e+000,3.7982998717e+000,2.7885893056e+000,5.4601652610e+000,6.4661380606e+000,1.1267335299e+001,2.5772023670e+000,6.1233350776e+000,5.2300970950e+000,3.5942055491e+000,2.9181540873e+000,1.1398061985e+003,6.8438414210e+000
5.5500000000e+001,6.3195527204e+000,2.3586245008e+000,4.1607576136e+000,1.6577090026e+000,3.6944163150e+000,5.0566821584e+000,3.4322211535e+000,1.4719160185e+000,6.6865036247e+000,5.4536165078e+000,5.1722886928e+000,1.5398638660e+000,5.1680600970e+002,1.3171740266e+001
5.6000000000e+001,9.2658476326e+000,3.7703290788e+000,6.6635492771e+000,2.2018533273e+000,4.8040310330e+000,5.5092016180e+000,7.2451529964e+000,2.7241059614e+000,3.6863160402e+000,5.0464013328e+000,4.0311888086e+000,3.1457894870e+000,6.2104951676e+002,6.0608171370e+000
5.6500000000e+001,3.8047374033e+000,2.0531097393e+000,3.2449633123e+000,1.2934330469e+000,3.6424097747e+000,8.9039483917e+000,8.3319721341e+000,1.8541067504e+000,4.8689679901e+000,5.5663593728e+000,3.1276486488e+000,2.2977766413e+000,1.9964791100e+002,8.9233462702e+000
5.7000000000e+001,7.0150108330e+000,3.1605035496e+000,2.5237526661e+000,1.3499384072e+000,6.1204008519e+000,7.6928372801e+000,7.8398244095e+000,1.4690646119e+000,4.8440477672e+000,5.2796488774e+000,3.4745638326e+000,4.4307949381e+000,4.7165072216e+001,6.9675474217e+000
5.7500000000e+001,3.9204480078e+000,3.7187077814e+000,3.4210121390e+000,1.6088061954e+000,6.0807955557e+000,7.6733468397e+000,6.3057051928e+000,2.3165728318e+000,6.9611395931e+000,4.9632164005e+000,4.7102743082e+000,3.2491423856e+000,6.9231487439e+000,1.3345761887e+001
5.8000000000e+001,4.2048438667e+000,1.9375600560e+000,4.2685123450e+000,2.2174975761e+000,5.4615801880e+000,1.2945125923e+001,4.5135207292e+000,1.6111008817e+000,7.0542885101e+000,3.8291817861e+000,2.7735287059e+000,3.4628497899e+000,9.9987222595e-001,1.3303393750e+001
5.8500000000e+001,7.6471814759e+000,2.8801786170e+000,3.8497813721e+000,1.6751972692e+000,5.1335141151e+000,7.2572438669e+000,1.0926973088e+001,2.8018303916e+000,4.3802686139e+000,9.0090537526e+000,6.0817709799e+000,2.4767267802e+000,3.8269998327e-001,1.8105925434e+001
5.9000000000e+001,5.9408215531e+000,1.7927627109e+000,1.9779770007e+000,9.8446863185e-001,5.9601814420e+000,1.7281297847e+001,6.7608337295e+000,3.0738246940e+000,5.8985114529e+000,6.0272797782e+000,3.8174809423e+000,3.1511204061e+000,1.2068179226e+002,3.4046067307e+001
5.9500000000e+001,5.0328949672e+000,1.9455927315e+000,4.8243751898e+000,2.9966439792e+000,4.3660326390e+000,7.8012328722e+000,1.4730290588e+001,1.9619260600e+000,3.8829570438e+000,6.9292989507e+000,4.0755487911e+000,4.0344742712e+000,3.2719536464e+003,1.6639593307e+001
6.0000000000e+001,6.6889654293e+000,2.1107512375e+000,3.7297131528e+000,2.6794532639e+000,4.0745674583e+000,8.0110601661e+000,5.7688939788e+000,2.1635004761e+000,3.7680216782e+000,5.3421274691e+000,3.7174815851e+000,3.1898655015e+000,7.4713423613e+003,1.8828281984e+001
6.0500000000e+001,1.0431816438e+001,2.7119912370e+000,4.9496736330e+000,2.5846440999e+000,4.8157679340e+000,4.4206539929e+000,7.8295221377e+000,2.9329005378e+000,5.7953159363e+000,9.8103206756e+000,5.7203714933e+000,3.2032659705e+000,6.2457751395e+003,4.0041822189e+001
6.1000000000e+001,9.1464795353e+000,1.2210917848e+000,4.5033710187e+000,3.8620706846e+000,2.8792551589e+000,4.8057028271e+000,6.1641784972e+000,2.4047980843e+000,4.5119386720e+000,6.9688455016e+000,3.9128232910e+000,4.4332797651e+000,5.1910897790e+003,2.1399703796e+001
6.1500000000e+001,9.5416623451e+000,3.4145593636e+000,7.2395322635e+000,3.4758658894e+000,1.9575145340e+000,3.8539334418e+000,7.4424926237e+000,2.4268689226e+000,6.0341434348e+000,1.1322060085e+001,7.9224666628e+000,3.8841276365e+000,1.7332964449e+003,4.8795749788e+001
6.2000000000e+001,8.9975040584e+000,2.8970737170e+000,4.1977335638e+000,2.0326589683e+000,2.3490397483e+000,6.0257240316e+000,1.0593970692e+001,3.0212975109e+000,2.5979552676e+000,8.8128492509e+000,4.6648985908e+000,4.2214697781e+000,3.4587846312e+002,6.6305651949e+000
6.2500000000e+001,1.0199974117e+001,2.4287501537e+000,4.3846364506e+000,2.8684216566e+000,2.2836655136e+000,7.7244785730e+000,4.2818099890e+000,2.2537087744e+000,2.4073741936e+000,3.8936263207e+000,3.3391597549e+000,5.2666423018e+000,7.6127592637e+001,1.2949371899e+001
6.3000000000e+001,8.9837485464e+000,2.9107799651e+000,2.9388466668e+000,3.1382625053e+000,3.9119339798e+000,9.2944105503e+000,9.6616666747e+000,1.9887193274e+000,2.7264218059e+000,7.8502753314e+000,3.5270568498e+000,3.5986579900e+000,1.3668773613e+001,1.0424518297e+001
6.3500000000e+001,6.9548411000e+000,2.9833028686e+000,3.5484416549e+000,1.5382145090e+000,3.6877100779e+000,9.1573173423e+000,8.6341144055e+000,3.0618821723e+000,3.7521215472e+000,5.5527626700e+000,3.0285816552e+000,5.5535301621e+000,2.5100822667e+000,1.2198865861e+001
6.4000000000e+001,7.5773414719e+000,1.5949181018e+000,1.5055632806e+000,2.0475444773e+000,6.5015095324e+000,8.5675078330e+000,5.8546458183e+000,2.5421441928e+000,2.6108595915e+000,4.5687527135e+000,2.2859558106e+000,3.3687095789e+000,5.3684432486e-001,1.4676493644e+001
6.4500000000e+001,1.0030541592e+001,3.5692546844e+000,1.4140343270e+000,1.8180373321e+000,3.5775014850e+000,6.6441564195e+000,4.8859845512e+000,3.0097969831e+000,4.9939554855e+000,7.3570808756e+000,4.0616240523e+000,3.5671018600e+000,4.6578749644e-001,7.7532391782e+000
6.5000000000e+001,1.0480883503e+001,3.0604371044e+000,2.5218754098e+000,1.7992900286e+000,7.1044622002e+000,7.6870564723e+000,4.5899056795e+000,3.4914651146e+000,4.0682237145e+000,7.9995513529e+000,3.9761928986e+000,1.7860581445e+000,3.5870466970e-001,1.4853953554e+001
6.5500000000e+001,4.6593487587e+000,4.2199214994e+000,4.6253231351e+000,2.8134986334e+000,3.9074014404e+000,7.0939115164e+000,9.0171954277e+000,3.3473081664e+000,5.1641331678e+000,9.1758748098e+000,6.8354664087e+000,2.7495283375e+000,3.4993289043e-001,7.0626312609e+000
6.6000000000e+001,5.0162732678e+000,3.8016093553e+000,2.3082667932e+000,1.3294093909e+000,3.6034995707e+000,9.4853077211e+000,1.7065323678e+001,2.2168740227e+000,4.7405690736e+000,5.5481661702e+000,3.1719697362e+000,4.1946728484e+000,4.0094904258e-001,1.5710950824e+001
6.6500000000e+001,5.4221327613e+000,1.7023769744e+000,4.2252655611e+000,2.7785984779e+000,3.6422212708e+000,1.0358683957e+001,9.6858677965e+000,2.1000992657e+000,4.4264994310e+000,3.6066511949e+000,3.7898959735e+000,3.9665078761e+000,1.9984047841e-001,1.3195809559e+001
6.7000000000e+001,3.7234651439e+000,2.0237300634e+000,1.3120775166e+000,2.0546580526e+000,4.1910627413e+000,8.9318763112e+000,1.2354257415e+001,2.8321069462e+000,7.7906075274e+000,3.9382209586e+000,2.1485576933e+000,5.6711426235e+000,3.3116748478e-001,6.4607333334e+000
6.7500000000e+001,5.2620247715e+000,5.1382158412e+000,2.1017517044e+000,2.2013664599e+000,3.7601535353e+000,1.0810181805e+001,5.5107701062e+000,2.9481080747e+000,9.8356823322e+000,6.7107918492e+000,3.4392905531e+000,2.6158338251e+000,3.3800031028e-001,1.4730342341e+001
6.8000000000e+001,5.1655810206e+000,3.0025221688e+000,2.3817695029e+000,1.3942405146e+000,3.3848860818e+000,9.6060497884e+000,6.5006028375e+000,1.8913476369e+000,9.2980406440e+000,5.7135150743e+000,2.7479316539e+000,4.1333070967e+000,3.2596317966e-001,1.7733911538e+001
6.8500000000e+001,8.9356592331e+000,3.3776046031e+000,2.2751605674e+000,2.2545945865e+000,3.5990528367e+000,8.5603368030e+000,7.5699133537e+000,2.8620393775e+000,6.9039986222e+000,4.7229796095e+000,3.7109238645e+000,4.0013778781e+000,2.0132119894e-001,2.1549020477e+001
6.9000000000e+001,4.8133207862e+000,2.8983352738e+000,3.2994389356e+000,2.1353460551e+000,4.2080884806e+000,7.8184655171e+000,9.0179669797e+000,3.0838173800e+000,5.6661743497e+000,2.6232864929e+000,2.2026776197e+000,2.1750381577e+000,2.1117071665e-001,1.9199387694e+001
6.9500000000e+001,7.7426575394e+000,3.1407923344e+000,3.1432616754e+000,9.2854785395e-001,5.9518760480e+000,1.0271133362e+001,9.7460504586e+000,3.5073907931e+000,6.0726986708e+000,5.1797564837e+000,2.5855359540e+000,3.8951146867e+000,2.6436411578e-001,2.1276688860e+001
7.0000000000e+001,5.3417634797e+000,2.2888162811e+000,1.7840555079e+000,2.0070188819e+000,3.9156561680e+000,7.4560057583e+000,4.2911466013e+000,2.8062031218e+000,5.1621210492e+000,5.5108697488e+000,2.0972783932e+000,2.8257897863e+000,3.5483014961e-001,1.0273069759e+001
7.0500000000e+001,6.7342359566e+000,4.2984695707e+000,3.4683502964e+000,1.3332492096e+000,4.8732478764e+000,6.3008663886e+000,5.5832152191e+000,2.1178071115e+000,6.8827355471e+000,8.5979991890e+000,3.9844943297e+000,3.3926661244e+000,1.4045306950e-001,1.5222723188e+001
7.1000000000e+001,5.2948676652e+000,3.0479026370e+000,2.2890323215e+000,1.5435821094e+000,8.7923366081e+000,3.9431562565e+000,8.2349908951e+000,4.7802658469e+000,4.6687453132e+000,5.4249445647e+000,3.9892466218e+000,2.9116365470e+000,8.5839559448e+000,8.0887355201e+000
7.1500000000e+001,5.7848539405e+000,4.6443130726e+000,1.9919114296e+000,1.8606468993e+000,2.8825555855e+000,5.5009616694e+000,6.3240993194e+000,2.4019563641e+000,4.7139541704e+000,7.0846884311e+000,3.7397296594e+000,1.6957800540e+000,6.1165880324e+000,8.4015592925e+000
7.2000000000e+001,9.4425376121e+000,5.1129460814e+000,3.7762057759e+000,3.2695960566e+000,6.6517810052e+000,3.7401736273e+000,4.9531804597e+000,3.9677210938e+000,6.0975729618e+000,8.4926246388e+000,5.7367724417e+000,4.0324741332e+000,1.2248815772e+001,5.3158901285e+001
7.2500000000e+001,1.0243534406e+001,3.9403235307e+000,2.6822582900e+000,2.5564486201e+000,4.3130514655e+000,7.9209307299e+000,9.9288417502e+000,2.7385072108e+000,6.8543804656e+000,3.9811183736e+000,2.2441385740e+000,3.1380922672e+000,1.3373961829e+000,2.9028343421e+001
7.3000000000e+001,1.1025263102e+001,1.7816974720e+000,4.3110344799e+000,3.6280032055e+000,3.6776123291e+000,6.5522800760e+000,5.9837855537e+000,2.7554206042e+000,5.2041930367e+000,3.8483622327e+000,3.1826194141e+000,6.3854073298e+000,3.6732940760e-001,5.1471989236e+001
7.3500000000e+001,8.2746863067e+000,1.2903145270e+000,4.0549329692e+000,1.7344416970e+000,4.4220361586e+000,4.4657729977e+000,7.8477398147e+000,2.8338336044e+000,3.4557167183e+000,3.0487398291e+000,3.6386452528e+000,3.5089501152e+000,4.2988743812e-001,1.0245738115e+001
7.4000000000e+001,8.5952110561e+000,1.1010883535e+000,2.8586457584e+000,1.5071337444e+000,2.3535524457e+000,4.6683335622e+000,8.1314241422e+000,2.0168435375e+000,4.4023125089e+000,3.9669609682e+000,3.2962313268e+000,5.0742027409e+000,2.3367418079e-001,1.1566567199e+001
7.4500000000e+001,6.5039982275e+000,1.1986032217e+000,1.4409104862e+000,8.9105163658e-001,4.1803925226e+000,5.4857663458e+000,7.7527588381e+000,2.1918514520e+000,4.8756351135e+000,5.0343801883e+000,3.8729537484e+000,1.7676910947e+000,1.8795497376e-001,1.4065260088e+001
7.5000000000e+001,9.2172286633e+000,1.9572885808e+000,2.0232632951e+000,1.1787878690e+000,3.3644031726e+000,5.8118557434e+000,5.9093734742e+000,1.4573191072e+000,3.2905289991e+000,2.3065402932e+000,2.0277083087e+000,4.4254084524e+000,2.9516278130e-001,1.5413765894e+001
7.5500000000e+001,7.9646915369e+000,2.8896374873e+000,1.8815124341e+000,1.9116921635e+000,4.7602025249e+000,6.3292453376e+000,1.1983730928e+001,1.7357453062e+000,8.5357717245e+000,5.7648624802e+000,4.3956334464e+000,5.3229216591e+000,4.2300121461e-001,8.6569388149e+000
7.6000000000e+001,6.8387571443e+000,2.8278794709e+000,2.4473562615e+000,2.1597285847e+000,5.5650474184e+000,4.8579486122e+000,7.3769058971e+000,3.3433704006e+000,3.0250078466e+000,3.2087494076e+000,3.2975569266e+000,6.2330787953e+000,2.7118320841e-001,1.5384105755e+001
7.6500000000e+001,7.5422041946e+000,2.8462302783e+000,4.9806342098e+000,2.8943120408e+000,2.9540553568e+000,5.4325464601e+000,5.0835375703e+000,1.9288771817e+000,5.0895699613e+000,5.5844597878e+000,3.7048113093e+000,3.5445816178e+000,3.0743777450e-001,1.0926814527e+001
7.7000000000e+001,8.4735224050e+000,2.5025854588e+000,6.4076088377e+000,3.0524172521e+000,5.4962192095e+000,1.6155930928e+001,1.1071833458e+001,4.8971806732e+000,1.6713209287e+001,4.1995660299e+000,4.6103195540e+000,3.7436316509e+000,8.9881310405e+003,1.9055405068e+001
7.7500000000e+001,1.4565964390e+001,1.0346343678e+001,1.2895458107e+001,1.1771916983e+001,6.7137489505e+000,3.5358211305e+001,4.2884832483e+001,7.4186230798e+000,3.1876458985e+001,6.7033386587e+000,6.4794191368e+000,1.3675792363e+001,3.7554382126e+004,9.4488922698e+001
7.8000000000e+001,1.5122968472e+001,8.0383678957e+000,1.4703312187e+001,1.0928480946e+001,1.1146915542e+001,4.0127316743e+001,3.3676448935e+001,9.7610056419e+000,4.8086147176e+001,3.4737460125e+000,6.6575452468e+000,1.4308551614e+001,3.7812502115e+004,7.5296738267e+001
7.8500000000e+001,1.2464217541e+001,5.0878352631e+000,4.5068927484e+000,4.7596289562e+000,3.5283220791e+000,1.3975103203e+001,1.4988274360e+001,1.9865804135e+000,1.1754976571e+001,2.8240372573e+000,2.4126288122e+000,4.7876036748e+000,1.2856302080e+004,4.7057076918e+001
7.9000000000e+001,4.4426656937e+000,2.4248284868e+000,1.8965042623e+000,1.3901955959e+000,4.6850763589e+000,5.9609601593e+000,6.8644235787e+000,2.9910602837e+000,8.0242309091e+000,3.6237420364e+000,3.5443483018e+000,2.4376409040e+000,1.8310402207e+003,9.0845080945e+000
7.9500000000e+001,1.3095008104e+001,2.8218365606e+000,2.5331928992e+000,2.9827182499e+000,2.1610566079e+000,4.6392161601e+000,1.0871511155e+001,2.3602191287e+000,5.4268512297e+000,4.0846317460e+000,3.2883583072e+000,4.1262666608e+000,7.0003567550e+002,1.0517565998e+001
8.0000000000e+001,5.9912645054e+000,1.6372033230e+000,2.6713093467e+000,1.8698713940e+000,5.9241901495e+000,4.4526033264e+000,9.7741983841e+000,3.7851182161e+000,7.1393478273e+000,4.0749224685e+000,2.6893846367e+000,3.1981147662e+000,1.6190753886e+002,6.8340211367e+000
8.0500000000e+001,4.3043617594e+000,2.2481109645e+000,1.9890614521e+000,2.3972586317e+000,4.4633214710e+000,4.0018247136e+000,6.1939292755e+000,2.7159579140e+000,5.6243624747e+000,5.6306380663e+000,3.4572202739e+000,4.1176909344e+000,4.6181593559e+001,8.7432010870e+000
8.1000000000e+001,6.6738322477e+000,1.1261571731e+000,3.3793582020e+000,1.1313839450e+000,7.7834384180e+000,2.8722682843e+000,1.2503352583e+001,3.1717109527e+000,6.4488792786e+000,3.3080896249e+000,2.3263278311e+000,2.4482516222e+000,1.1779352348e+001,8.1145396537e+000
8.1500000000e+001,5.1139575935e+000,2.0494046474e+000,2.7406890616e+000,2.1036877670e+000,8.5784869050e+000,2.9401265516e+000,2.1206378378e+001,3.9929362794e+000,5.7231848107e+000,4.4548691921e+000,2.8625425663e+000,2.9117268470e+000,2.8316523715e+002,6.8642627089e+000
8.2000000000e+001,1.0201911414e+001,1.0905109700e+000,4.6593389534e+000,2.0374882697e+000,6.9586240910e+000,5.9675627639e+000,1.4312657086e+001,3.3354137132e+000,8.5927494838e+000,5.3492209034e+000,2.5829033108e+000,5.2742135584e+000,1.4394024979e+002,1.0379275373e+001
8.2500000000e+001,6.7602432281e+000,2.2048875295e+000,2.7719582173e+000,1.6805289973e+000,6.7276197641e+000,3.4154284070e+000,1.2816160035e+001,3.2751331045e+000,8.5698561911e+000,1.5798750768e+001,9.9532363422e+000,6.2621971830e+000,2.0576980665e+002,1.1337194638e+001
8.3000000000e+001,1.7958283591e+002,1.7665276319e+002,1.8595990653e+002,1.7909932960e+002,1.8314265842e+002,1.7266137725e+002,1.7928093354e+002,1.7720249071e+002,1.7875254425e+002,1.7762496800e+002,1.7950468076e+002,1.8240824501e+002,5.0388757185e+004,1.5976814403e+002
8.3500000000e+001,1.0267743682e+002,9.6992352270e+001,1.0617511188e+002,1.0068969838e+002,1.0442146038e+002,9.1450803977e+001,1.1093540080e+002,1.0042832597e+002,8.9828108821e+001,8.8721725680e+001,9.3584440444e+001,1.0057711659e+002,2.6779778289e+004,8.5940133425e+001
8.4000000000e+001,1.2772619626e+002,1.3033720163e+002,1.3443221114e+002,1.3017192084e+002,1.3758089320e+002,1.3437664025e+002,1.4009931557e+002,1.3098726463e+002,1.3133942512e+002,1.3238669728e+002,1.3290166745e+002,1.3230624248e+002,3.8898146838e+004,1.2564179290e+002
8.4500000000e+001,2.7719377318e+001,2.1009008502e+001,2.5930001540e+001,2.2251580433e+001,1.6851103178e+001,2.3105990461e+001,1.4199166005e+001,2.0037271087e+001,1.8956033765e+001,2.3249273313e+001,2.1881292688e+001,2.3204318887e+001,8.2639426666e+003,2.6105652170e+001
8.5000000000e+001,8.8194689635e+000,3.1971326994e+000,6.1246712988e+000,4.5328122212e+000,4.2833011014e+000,5.1443774848e+000,8.7258211538e+000,4.3595165726e+000,6.7026818761e+000,8.1926881616e+000,5.2567964331e+000,5.4598319471e+000,1.3261468009e+003,1.0511516972e+001
8.5500000000e+001,1.0993125252e+001,1.7691221986e+000,3.0975559527e+000,3.0489810554e+000,9.0374492268e+000,9.5223482286e+000,1.4889602963e+001,5.6017112708e+000,9.4695019519e+000,3.1800003765e+000,3.4505133687e+000,6.8727212758e+000,3.9674115636e+002,1.4372715125e+001
8.6000000000e+001,8.7262797075e+000,1.4014877576e+000,2.3974446736e+000,2.0896657071e+000,3.1168922193e+000,7.2021260244e+000,6.9987720966e+000,1.8821836897e+000,6.0668137134e+000,4.4780640788e+000,3.2890359429e+000,5.2973161812e+000,1.4806320468e+002,1.4841657265e+001
8.6500000000e+001,1.2826728499e+001,2.6590002606e+000,2.4864244511e+000,2.5595644601e+000,7.9591353861e+000,5.4066845975e+000,8.8447537630e+000,4.6668151791e+000,6.9354937621e+000,5.5725759018e+000,4.8204129080e+000,5.8408087438e+000,3.4319938260e+001,2.5285309376e+001
8.7000000000e+001,1.4313652478e+001,2.2326676359e+000,4.5338298780e+000,3.3827946050e+000,7.8238451565e+000,9.8706420156e+000,8.3791252114e+000,4.9911419799e+000,3.9004050406e+000,3.2024376047e+000,2.8652708451e+000,5.8374448718e+000,6.7100150801e+000,3.4872645652e+001
8.7500000000e+001,1.0184694018e+001,4.3269921614e+000,3.7336607119e+000,1.9481539346e+000,4.9340437302e+000,5.5039393978e+000,8.1878745605e+000,4.2203161456e+000,7.3250519346e+000,4.2551968756e+000,3.0852129748e+000,3.4868887152e+000,1.1710944056e+002,1.1806007553e+001
8.8000000000e+001,1.5765148738e+001,1.7589246599e+000,3.8014258006e+000,2.1571782798e+000,3.4802642636e+000,1.3030951480e+001,9.1645370656e+000,2.9351965563e+000,5.5685240842e+000,3.3355715523e+000,1.9637738264e+000,9.2005252675e+000,7.1035363194e+001,1.9926983875e+001
8.8500000000e+001,1.0138293098e+001,2.3279651367e+000,7.1785889982e+000,3.1141401517e+000,4.7056856363e+000,9.9014339284e+000,5.6520333508e+000,5.0555061776e+000,8.0548875015e+000,2.5323420561e+000,3.3147856584e+000,5.5105960778e+000,6.6723811080e+001,1.4291917879e+001
8.9000000000e+001,7.4313085219e+000,1.7739418941e+000,3.7238647631e+000,2.1692105104e+000,4.7928874165e+000,8.7700752796e+000,8.5510909942e+000,3.7872819548e+000,3.6678709399e+000,6.9495184641e+000,3.8093982550e+000,1.2262243327e+001,7.7861020324e+000,2.1283650854e+001
8.9500000000e+001,8.7178747222e+000,2.2452216466e+000,7.7089373880e+000,2.8426926480e+000,3.6759817227e+000,8.7114839542e+000,9.9676139038e+000,3.7989211871e+000,6.1962988911e+000,5.8307384502e+000,3.8459988548e+000,1.7581233793e+000,1.2709675748e+000,1.2595479532e+001
9.0000000000e+001,3.8621524986e+000,3.5077294431e+000,2.9549268895e+000,1.7398237284e+000,2.7848996862e+000,4.4484381394e+000,1.1380716729e+001,2.9322784716e+000,3.1440993405e+000,5.9661029060e+000,6.6318832794e+000,6.5195616416e+000,3.8794340261e-001,9.9078086858e+000
9.0500000000e+001,6.7752976745e+000,3.3126813064e+000,5.3686280070e+000,1.5376621428e+000,5.5384818922e+000,6.5343137172e+000,1.8326427361e+001,2.9538011297e+000,5.2538965511e+000,6.0715702329e+000,4.6604476443e+000,6.5651844252e+000,3.0277502399e-001,1.7468765406e+001
9.1000000000e+001,7.3455617641e+000,2.1530178976e+000,6.4721773676e+000,1.4213238271e+000,2.8281295670e+000,7.3026974558e+000,1.5568862782e+001,2.5631431288e+000,3.8869085630e+000,5.7937660674e+000,6.2643050565e+000,1.2500901002e+001,2.8909997946e-001,2.1448738628e+001
9.1500000000e+001,5.7104896054e+000,1.5141822943e+000,4.8575591963e+000,1.7440967242e+000,3.1218098640e+000,5.1441127151e+000,7.3660068015e+000,3.0749194853e+000,4.6408843930e+000,6.0557750486e+000,5.2339501615e+000,5.2268563763e+000,2.5573076243e-001,6.7885284588e+000
